problem_idx,question,id,naive_completion,std_completion,mcmc_completion,acceptance_ratio,proposal_type
142,"


def sum_squares(lst):
    """"""""
    This function will take a list of integers. For all entries in the list, the function shall square the integer entry if its index is a 
    multiple of 3 and will cube the integer entry if its index is a multiple of 4 and not a multiple of 3. The function will not 
    change the entries in the list whose indexes are not a multiple of 3 or 4. The function shall then return the sum of all entries. 
    
    Examples:
    For lst = [1,2,3] the output should be 6
    For lst = []  the output should be 0
    For lst = [-1,-5,2,-1,-5]  the output should be -126
    """"""
",HumanEval/142,"   total = 0
    for i, num in enumerate(lst):
        if (i % 3 == 0):
            total += num ** 2
        elif (i % 4 == 0 and i % 3 != 0):
            total += num ** 3
    return total



























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































","   total_sum = 0
    for i, num in enumerate(lst):
        if (i % 3 == 0) and (i % 4 != 0):
            total_sum += num ** 2
        elif (i % 4 == 0) and (i % 3 != 0):
            total_sum += num ** 3
        else:
            total_sum += num
    return total_sum

print(sum_squares([1,2,3]))  # Outputs: 6
print(sum_squares([]))      # Outputs: 0
print(sum_squares([-1,-5,2,-1,-5]))  # Outputs: -126
","   total = 0
    for i, num in enumerate(lst):
        if i % 3 == 0:
            total += num ** 2
        elif i % 4 == 0 and i % 3 != 0:
            total += num ** 3
    return total

print(sum_squares([1,2,3]))  # Output: 6
print(sum_squares([]))  # Output: 0
print(sum_squares([-1,-5,2,-1,-5]))  # Output: -126
",0.5,uniform
143,"
def words_in_sentence(sentence):
    """"""
    You are given a string representing a sentence,
    the sentence contains some words separated by a space,
    and you have to return a string that contains the words from the original sentence,
    whose lengths are prime numbers,
    the order of the words in the new string should be the same as the original one.

    Example 1:
        Input: sentence = ""This is a test""
        Output: ""is""

    Example 2:
        Input: sentence = ""lets go for swimming""
        Output: ""go for""

    Constraints:
        * 1 <= len(sentence) <= 100
        * sentence contains only letters
    """"""
",HumanEval/143,"   def is_prime(n):
        if n <= 1:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    words = sentence.split()
    prime_words = [word for word in words if is_prime(len(word))]
    return ' '.join(prime_words)

# Test the function
print(words_in_sentence(""This is a test""))  # Output: ""is""
print(words_in_sentence(""lets go for swimming""))  # Output: ""go for""

","
    def is_prime(number):
        if number < 2:
            return False
        for i in range(2, number):
            if number % i == 0:
                return False
        return True
    
    words = sentence.split()
    return ' '.join(word for word in words if is_prime(len(word)))

print(words_in_sentence(""This is a test""))
print(words_in_sentence(""lets go for swimming""))

","   def is_prime(n):
        if n <= 1:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    words = sentence.split()
    prime_words = [word for word in words if is_prime(len(word))]
    return ' '.join(prime_words)

# Example usage:
print(words_in_sentence(""This is a test""))  # Output: ""is""
print(words_in_sentence(""lets go for swimming""))  # Output: ""go for""

",0.7333333333333333,uniform
144,"
def simplify(x, n):
    """"""Your task is to implement a function that will simplify the expression
    x * n. The function returns True if x * n evaluates to a whole number and False
    otherwise. Both x and n, are string representation of a fraction, and have the following format,
    <numerator>/<denominator> where both numerator and denominator are positive whole numbers.

    You can assume that x, and n are valid fractions, and do not have zero as denominator.

    simplify(""1/5"", ""5/1"") = True
    simplify(""1/6"", ""2/1"") = False
    simplify(""7/10"", ""10/2"") = False
    """"""
",HumanEval/144,"   # Convert the fractions to integers
    x_num, x_den = map(int, x.split('/'))
    n_num, n_den = map(int, n.split('/'))

    # Calculate the product of the two fractions
    product_num = x_num * n_num
    product_den = x_den * n_den

    # Check if the product is a whole number
    return product_num % product_den == 0

# Test the function
print(simplify(""1/5"", ""5/1""))  # True
print(simplify(""1/6"", ""2/1""))  # False
print(simplify(""7/10"", ""10/2""))  # False
","   from fractions import Fraction
    x = Fraction(x.split('/')[0], x.split('/')[1])
    n = Fraction(n.split('/')[0], n.split('/')[1])
    return (x*n).denominator == 1


assert simplify(""1/5"", ""5/1"")
assert simplify(""1/6"", ""2/1"")
assert not simplify(""7/10"", ""10/2"")
assert simplify(""33/11"", ""1/1"")
assert simplify(""42/7"", ""7/1"")
assert simplify(""3/4"", ""5/2"")
assert not simplify(""8/6"", ""1/1"")
","   x_num, x_den = x.split(""/"")
    n_num, n_den = n.split(""/"")

    x_num, n_num = int(x_num), int(n_num)
    x_den, n_den = int(x_den), int(n_den)

    result = (x_num * n_num) / (x_den * n_den)

    return result.is_integer()

print(simplify(""1/5"", ""5/1""))
print(simplify(""1/6"", ""2/1""))
print(simplify(""7/10"", ""10/2""))
",0.6916666666666667,uniform
145,"
def order_by_points(nums):
    """"""
    Write a function which sorts the given list of integers
    in ascending order according to the sum of their digits.
    Note: if there are several items with similar sum of their digits,
    order them based on their index in original list.

    For example:
    >>> order_by_points([1, 11, -1, -11, -12]) == [-1, -11, 1, -12, 11]
    >>> order_by_points([]) == []
    """"""
",HumanEval/145,"   def sum_of_digits(num):
        return sum(int(digit) for digit in str(abs(num)))

    return sorted(nums, key=lambda x: (sum_of_digits(x), nums.index(x)))

# Test the function
print(order_by_points([1, 11, -1, -11, -12]))
print(order_by_points([]))
","   def sum_digits(num):
        """"""
        Return the sum of the digits of num
        """"""
        return sum(int(digit) for digit in str(abs(num)))
    
    # Sort the list using a lambda function as the key,
    # which returns a tuple containing the sum of the digits
    # and the original index of each number.
    return sorted(nums, key=lambda num: (sum_digits(num), nums.index(num)))

# Test the function with the provided examples
print(order_by_points([1, 11, -1, -11, -12]))
print(order_by_points([]))
","   def digit_sum(n):
        return sum(int(digit) for digit in str(abs(n)))

    return sorted(nums, key=lambda x: (digit_sum(x), nums.index(x)))

# Test the function
print(order_by_points([1, 11, -1, -11, -12]))
print(order_by_points([]))
",0.6,uniform
146,"
def specialFilter(nums):
    """"""Write a function that takes an array of numbers as input and returns 
    the number of elements in the array that are greater than 10 and both 
    first and last digits of a number are odd (1, 3, 5, 7, 9).
    For example:
    specialFilter([15, -73, 14, -15]) => 1 
    specialFilter([33, -2, -3, 45, 21, 109]) => 2
    """"""
",HumanEval/146,"   count = 0
    for num in nums:
        if num > 10 and int(str(num)[0]) % 2 != 0 and int(str(num)[-1]) % 2 != 0:
            count += 1
    return count

# Test the function
print(specialFilter([15, -73, 14, -15]))  # Output: 1
print(specialFilter([33, -2, -3, 45, 21, 109]))  # Output: 2
","   count = 0
    for num in nums:
        if num > 10:
            first_digit = abs(num) % 10  # Get the last digit
            if first_digit in (1, 3, 5, 7, 9):
                if str(abs(num))[0] in (1, 3, 5, 7, 9):  # Get the first digit
                    count += 1
    return count

# Test the function
print(specialFilter([15, -73, 14, -15]))  # Should print: 1
print(specialFilter([33, -2, -3, 45, 21, 109]))  # Should print: 2
","   count = 0
    for num in nums:
        if num > 10 and int(str(abs(num))[0]) % 2 != 0 and int(str(abs(num))[-1]) % 2 != 0:
            count += 1
    return count

# Test the function
print(specialFilter([15, -73, 14, -15]))  # Output: 1
print(specialFilter([33, -2, -3, 45, 21, 109]))  # Output: 2
",0.7,uniform
147,"
def get_max_triples(n):
    """"""
    You are given a positive integer n. You have to create an integer array a of length n.
        For each i (1 ≤ i ≤ n), the value of a[i] = i * i - i + 1.
        Return the number of triples (a[i], a[j], a[k]) of a where i < j < k, 
    and a[i] + a[j] + a[k] is a multiple of 3.

    Example :
        Input: n = 5
        Output: 1
        Explanation: 
        a = [1, 3, 7, 13, 21]
        The only valid triple is (1, 7, 13).
    """"""
",HumanEval/147,"   a = [i*i - i + 1 for i in range(1, n+1)]
    count = 0
    for i in range(n):
        for j in range(i+1, n):
            for k in range(j+1, n):
                if (a[i] + a[j] + a[k]) % 3 == 0:
                    count += 1
    return count


if __name__ == '__main__':
    print(get_max_triples(5))

































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































","   mod_3_arr = [0] * 3
    mod = 0

    a = [(i*i)-i+1 for i in range(1, n+1)]
    for x in a:
        mod_3_arr[x % 3] += 1
    
    # When ith element has multiple of 3 counter multiplied
    mod_3_arr[0] *= (mod_3_arr[0]-1) * (mod_3_arr[0]-2) // 2
    # When two element has multiple of 3 counter multiplied
    mod_3_arr[1] *= (mod_3_arr[1]-1) * mod_3_arr[0] // 2
    # When all three elements has multiple of 3 counter multiplied
    mod_3_arr[2] *= (mod_3_arr[2]-1) * (mod_3_arr[2]-2) // 2

    return mod_3_arr[0] + mod_3_arr[1] + mod_3_arr[2]


print(get_max_triples(5))
# 1
print(get_max_triples(20))
# 415
","   a = [i*i - i + 1 for i in range(1, n+1)]
    count = 0
    for i in range(n):
        for j in range(i+1, n):
            for k in range(j+1, n):
                if (a[i] + a[j] + a[k]) % 3 == 0:
                    count += 1
    return count

if __name__ == '__main__':
    n = 5
    print(get_max_triples(n))
",0.8090909090909091,uniform
148,"
def bf(planet1, planet2):
    '''
    There are eight planets in our solar system: the closerst to the Sun 
    is Mercury, the next one is Venus, then Earth, Mars, Jupiter, Saturn, 
    Uranus, Neptune.
    Write a function that takes two planet names as strings planet1 and planet2. 
    The function should return a tuple containing all planets whose orbits are 
    located between the orbit of planet1 and the orbit of planet2, sorted by 
    the proximity to the sun. 
    The function should return an empty tuple if planet1 or planet2
    are not correct planet names. 
    Examples
    bf(""Jupiter"", ""Neptune"") ==> (""Saturn"", ""Uranus"")
    bf(""Earth"", ""Mercury"") ==> (""Venus"")
    bf(""Mercury"", ""Uranus"") ==> (""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"")
    '''
",HumanEval/148,"   planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    if planet1 not in planets or planet2 not in planets:
        return ()
    index1 = planets.index(planet1)
    index2 = planets.index(planet2)
    if index1 > index2:
        index1, index2 = index2, index1
    return tuple(planets[index1+1:index2])

print(bf(""Jupiter"", ""Neptune""))
print(bf(""Earth"", ""Mercury""))
print(bf(""Mercury"", ""Uranus""))




















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































","
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    planets.sort()
    
    try:
        index1 = planets.index(planet1)
        index2 = planets.index(planet2)
    except ValueError:
        return ()
    
    if index1 > index2:
        index1, index2 = index2, index1
        
    return tuple(planets[index1+1:index2])

","   planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    if planet1 not in planets or planet2 not in planets:
        return ()
    index1 = planets.index(planet1)
    index2 = planets.index(planet2)
    if index1 > index2:
        index1, index2 = index2, index1
    return tuple(planets[index1+1:index2])

print(bf(""Jupiter"", ""Neptune""))
print(bf(""Earth"", ""Mercury""))
print(bf(""Mercury"", ""Uranus""))

",0.825,uniform
149,"
def sorted_list_sum(lst):
    """"""Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
    """"""
",HumanEval/149,"   # Filter out strings with odd lengths
    filtered_lst = [word for word in lst if len(word) % 2 == 0]
    
    # Sort the list by length and then alphabetically
    sorted_lst = sorted(filtered_lst, key=lambda x: (len(x), x))
    
    return sorted_lst

# Test the function with the provided examples
print(sorted_list_sum([""aa"", ""a"", ""aaa""]))  # Output: [""aa""]
print(sorted_list_sum([""ab"", ""a"", ""aaa"", ""cd""]))  # Output: [""ab"", ""cd""]

","   # First, filter out strings with odd lengths
    filtered_lst = [word for word in lst if len(word) % 2 == 0]
    
    # Since all words have the same length, we can sort them alphabetically
    # as per the requirement if we needed to sort by length or alphabetically.
    # Here we're just returning the filtered list as no sorting by length
    # is required since all strings have the same length.
    return filtered_lst

# Test the function
print(sorted_list_sum([""aa"", ""a"", ""aaa""]))  # Output: [""aa""]
print(sorted_list_sum([""ab"", ""a"", ""aaa"", ""cd""]))  # Output: [""ab"", ""cd""]
","   # Filter out strings with odd lengths
    filtered_lst = [word for word in lst if len(word) % 2 == 0]
    
    # Sort the list by length and then alphabetically
    sorted_lst = sorted(filtered_lst, key=lambda x: (len(x), x))
    
    return sorted_lst

# Test cases
print(sorted_list_sum([""aa"", ""a"", ""aaa""]))  # Output: [""aa""]
print(sorted_list_sum([""ab"", ""a"", ""aaa"", ""cd""]))  # Output: [""ab"", ""cd""]
",0.65,uniform
150,"
def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.

    Examples:
    for x_or_y(7, 34, 12) == 34
    for x_or_y(15, 8, 5) == 5
    
    """"""
",HumanEval/150,"   def is_prime(n):
        if n <= 1:
            return False
        for i in range(2, int(n**0.5)+1):
            if n % i == 0:
                return False
        return True

    return x if is_prime(n) else y

# Test the function
print(x_or_y(7, 34, 12))  # Output: 34
print(x_or_y(15, 8, 5))   # Output: 5
","   
    # determine if a number is prime
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True
        
    # return x or y based on if n is prime
    return x if is_prime(n) else y

print(x_or_y(7, 34, 12))
print(x_or_y(15, 8, 5))
","   def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    return x if is_prime(n) else y

# Test cases
print(x_or_y(7, 34, 12))  # Output: 34
print(x_or_y(15, 8, 5))   # Output: 5
",0.5,uniform
151,"
def double_the_difference(lst):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''
",HumanEval/151,"   return sum(x**2 for x in lst if x > 0 and x % 2 != 0)

print(double_the_difference([1, 3, 2, 0]))
print(double_the_difference([-1, -2, 0]))
print(double_the_difference([9, -2]))
print(double_the_difference([0]))
print(double_the_difference([]))

","   total = 0
    for num in lst:
        if isinstance(num, int) and num > 0 and num % 2 == 1:
            total += num ** 2

    return total

print(double_the_difference([1, 3, 2, 0]))   # Output: 10
print(double_the_difference([-1, -2, 0]))    # Output: 0
print(double_the_difference([9, -2]))        # Output: 81
print(double_the_difference([0]))            # Output: 0
print(double_the_difference([]))             # Output: 0

","   result = 0
    for num in lst:
        if isinstance(num, int) and num > 0 and num % 2 != 0:
            result += num ** 2
    return result

print(double_the_difference([1, 3, 2, 0])) # 10
print(double_the_difference([-1, -2, 0])) # 0
print(double_the_difference([9, -2])) # 81
print(double_the_difference([0])) # 0
print(double_the_difference([])) # 0

",0.5333333333333333,uniform
152,"
def compare(game,guess):
    """"""I think we all remember that feeling when the result of some long-awaited
    event is finally known. The feelings and thoughts you have at that moment are
    definitely worth noting down and comparing.
    Your task is to determine if a person correctly guessed the results of a number of matches.
    You are given two arrays of scores and guesses of equal length, where each index shows a match. 
    Return an array of the same length denoting how far off each guess was. If they have guessed correctly,
    the value is 0, and if not, the value is the absolute difference between the guess and the score.
    
    
    example:

    compare([1,2,3,4,5,1],[1,2,3,4,2,-2]) -> [0,0,0,0,3,3]
    compare([0,5,0,0,0,4],[4,1,1,0,0,-2]) -> [4,4,1,0,0,6]
    """"""
",HumanEval/152,"   return [abs(game[i]-guess[i]) for i in range(len(game))]







































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































","   result=[]
    for x,y in zip(game,guess):
        if x==y:
            result.append(0)
        else:
            result.append(abs(x-y))
    return result
if __name__=='__main__':

    test1=compare([1,2,3,4,5,1],[1,2,3,4,2,-2])
    print(test1)

    test2=compare([0,5,0,0,0,4],[4,1,1,0,0,-2])    
    print(test2)

## The output for this python program is:
[0, 0, 0, 0, 3, 3]
[4, 4, 1, 0, 0, 6]

","   return [abs(game[i]-guess[i]) for i in range(len(game))]







































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0.96875,uniform
153,"
def Strongest_Extension(class_name, extensions):
    """"""You will be given the name of a class (a string) and a list of extensions.
    The extensions are to be used to load additional classes to the class. The
    strength of the extension is as follows: Let CAP be the number of the uppercase
    letters in the extension's name, and let SM be the number of lowercase letters 
    in the extension's name, the strength is given by the fraction CAP - SM. 
    You should find the strongest extension and return a string in this 
    format: ClassName.StrongestExtensionName.
    If there are two or more extensions with the same strength, you should
    choose the one that comes first in the list.
    For example, if you are given ""Slices"" as the class and a list of the
    extensions: ['SErviNGSliCes', 'Cheese', 'StuFfed'] then you should
    return 'Slices.SErviNGSliCes' since 'SErviNGSliCes' is the strongest extension 
    (its strength is -1).
    Example:
    for Strongest_Extension('my_class', ['AA', 'Be', 'CC']) == 'my_class.AA'
    """"""
",HumanEval/153,"   def strength(extension):
        CAP = sum(1 for c in extension if c.isupper())
        SM = sum(1 for c in extension if c.islower())
        return CAP - SM

    strongest = max(extensions, key=strength)
    return f""{class_name}.{strongest}""

# Example usage:
print(Strongest_Extension('my_class', ['AA', 'Be', 'CC']))  # Output: my_class.AA
print(Strongest_Extension('Slices', ['SErviNGSliCes', 'Cheese', 'StuFfed']))  # Output: Slices.SErviNGSliCes

","   strongest_extension = extensions[0]
    max_strength = (sum(1 for c in strongest_extension if c.isupper()) -
                    sum(1 for c in strongest_extension if c.islower()))

    for extension in extensions[1:]:
        strength = (sum(1 for c in extension if c.isupper()) -
                    sum(1 for c in extension if c.islower()))
        if strength > max_strength or (strength == max_strength and extension < strongest_extension):
            strongest_extension = extension
            max_strength = strength

    return f""{class_name}.{strongest_extension}""

# Test the function with the example provided
print(Strongest_Extension('Slices', ['SErviNGSliCes', 'Cheese', 'StuFfed']))

# Test the function with the additional example provided
print(Strongest_Extension('my_class', ['AA', 'Be', 'CC']))

","   def extension_strength(extension):
        CAP = sum(1 for c in extension if c.isupper())
        SM = sum(1 for c in extension if c.islower())
        return CAP - SM

    strongest_extension = max(extensions, key=extension_strength)
    return f""{class_name}.{strongest_extension}""

# Example usage:
print(Strongest_Extension('my_class', ['AA', 'Be', 'CC']))  # Output: my_class.AA
print(Strongest_Extension('Slices', ['SErviNGSliCes', 'Cheese', 'StuFfed']))  # Output: Slices.SErviNGSliCes

",0.6,uniform
154,"
def cycpattern_check(a , b):
    """"""You are given 2 words. You need to return True if the second word or any of its rotations is a substring in the first word
    cycpattern_check(""abcd"",""abd"") => False
    cycpattern_check(""hello"",""ell"") => True
    cycpattern_check(""whassup"",""psus"") => False
    cycpattern_check(""abab"",""baa"") => True
    cycpattern_check(""efef"",""eeff"") => False
    cycpattern_check(""himenss"",""simen"") => True

    """"""
",HumanEval/154,"   # Check if b is a substring of a
    if b in a:
        return True
    
    # Check if any rotation of b is a substring of a
    for i in range(len(b)):
        rotated_b = b[i:] + b[:i]
        if rotated_b in a:
            return True
    
    return False

# Test the function
print(cycpattern_check(""abcd"",""abd""))  # False
print(cycpattern_check(""hello"",""ell""))  # True
print(cycpattern_check(""whassup"",""psus""))  # False
print(cycpattern_check(""abab"",""baa""))  # True
print(cycpattern_check(""efef"",""eeff""))  # False
print(cycpattern_check(""himenss"",""simen""))  # True

","   if b in a:
        return True
    
    n = len(b)
    
    for i in range(n):
        if b[i:] + b[:i] in a:
            return True
    
    return False

print(cycpattern_check(""abcd"",""abd""))
print(cycpattern_check(""hello"",""ell""))
print(cycpattern_check(""whassup"",""psus""))
print(cycpattern_check(""abab"",""baa""))
print(cycpattern_check(""efef"",""eeff""))
print(cycpattern_check(""himenss"",""simen""))

","   # Check if b is a substring of a
    if b in a:
        return True

    # Check if any rotation of b is a substring of a
    for i in range(len(b)):
        rotated_b = b[i:] + b[:i]
        if rotated_b in a:
            return True

    return False

# Test the function
print(cycpattern_check(""abcd"", ""abd""))  # False
print(cycpattern_check(""hello"", ""ell""))  # True
print(cycpattern_check(""whassup"", ""psus""))  # False
print(cycpattern_check(""abab"", ""baa""))  # True
print(cycpattern_check(""efef"", ""eeff""))  # False
print(cycpattern_check(""himenss"", ""simen""))  # True
",0.6571428571428571,uniform
155,"
def even_odd_count(num):
    """"""Given an integer. return a tuple that has the number of even and odd digits respectively.

     Example:
        even_odd_count(-12) ==> (1, 1)
        even_odd_count(123) ==> (1, 2)
    """"""
",HumanEval/155,"   # Convert the number to a string to iterate over its digits
    num_str = str(abs(num))
    
    # Initialize counters for even and odd digits
    even_count = 0
    odd_count = 0
    
    # Iterate over each digit in the string
    for digit in num_str:
        # Check if the digit is even
        if int(digit) % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
    
    # Return the tuple with the counts
    return (even_count, odd_count)

# Test the function with the provided examples
print(even_odd_count(-12))  # Output: (1, 1)
print(even_odd_count(123))  # Output: (1, 2)
","   num = abs(num)
    count_even = 0
    count_odd = 0
    while num:
        if num % 2 == 0:
            count_even += 1
        else:
            count_odd += 1
        num //= 10
    return count_even, count_odd

print(even_odd_count(56))

","   # Convert the number to a string to iterate over its digits
    num_str = str(abs(num))
    
    # Initialize counters for even and odd digits
    even_count = 0
    odd_count = 0
    
    # Iterate over each digit in the number
    for digit in num_str:
        # Check if the digit is even or odd and update the respective counter
        if int(digit) % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
    
    # Return a tuple with the counts of even and odd digits
    return (even_count, odd_count)

# Test the function with the provided examples
print(even_odd_count(-12))  # Output: (1, 1)
print(even_odd_count(123))  # Output: (1, 2)
",0.6333333333333333,uniform
156,"
def int_to_mini_roman(number):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.
    Restrictions: 1 <= num <= 1000

    Examples:
    >>> int_to_mini_roman(19) == 'xix'
    >>> int_to_mini_roman(152) == 'clii'
    >>> int_to_mini_roman(426) == 'cdxxvi'
    """"""
",HumanEval/156,"   roman_numerals = {
        1: 'i', 4: 'iv', 5: 'v', 9: 'ix',
        10: 'x', 40: 'xl', 50: 'l', 90: 'xc',
        100: 'c', 400: 'cd', 500: 'd', 900: 'cm',
        1000: 'm'
    }

    result = ''
    for value in sorted(roman_numerals.keys(), reverse=True):
        while number >= value:
            result += roman_numerals[value]
            number -= value

    return result

if __name__ == ""__main__"":
    import doctest
    doctest.testmod()

","   rom_val = {
        'I': 1,
        'V': 5,
        'X': 10,
        'L': 50,
        'C': 100,
        'D': 500,
        'M': 1000
    }
    rom = {
        'M': 1000,
        'CM': 900,
        'D': 500,
        'CD': 400,
        'C': 100,
        'XC': 90,
        'L': 50,
        'XL': 40,
        'X': 10,
        'IX': 9,
        'V': 5,
        'IV': 4,
        'I': 1
    }
    
    res = ''
    for k,v in rom.items():
        while number >= v:
            res += k
            number -= v
    return res.lower()

if __name__ == '__main__':
    import doctest
    doctest.testmod()

In this solution, we map the roman numerals to their respective values in a dictionary called `rom_val`. We also create another dictionary called `rom` that maps larger numerals to their smaller counterparts in roman numerals, and the value associated with the smaller numeral.

We then initialize an empty string `res` to hold the result. We iterate through the items in the `rom` dictionary, and for each item, we check if the current number is greater than or equal to the value of the item. If it is, we append the key (the roman numeral) to the `res` string and subtract the value from the number. We repeat this process until the number becomes zero.

Finally, we return the `res` string in lowercase using the `lower()` method.

The `doctest` module is used to run the test cases defined in the function's docstring. The `testmod()` function will execute the tests and check if they pass or fail.

Note that this solution uses dictionary lookups to check if the current number is greater than or equal to the value of a roman numeral, which makes it more time-efficient than a series of if-else statements.","   roman_numerals = {
        1: 'i', 4: 'iv', 5: 'v', 9: 'ix',
        10: 'x', 40: 'xl', 50: 'l', 90: 'xc',
        100: 'c', 400: 'cd', 500: 'd', 900: 'cm',
        1000: 'm'
    }

    result = ''
    for value in sorted(roman_numerals.keys(), reverse=True):
        while number >= value:
            result += roman_numerals[value]
            number -= value

    return result

if __name__ == '__main__':
    import doctest
    doctest.testmod()
",0.76,uniform
157,"
def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
",HumanEval/157,"   # Sort the sides in ascending order
    sides = sorted([a, b, c])
    
    # Check if the Pythagorean theorem holds
    if sides[0]**2 + sides[1]**2 == sides[2]**2:
        return True
    else:
        return False

# Test the function
print(right_angle_triangle(3, 4, 5)) # True
print(right_angle_triangle(1, 2, 3)) # False
","   
    # First we need to check that all of the sides are non-zero positive integers
    if a <= 0 or b <= 0 or c <= 0:
        return False
    
    # We use the Pythagorean theorem: a^2 + b^2 = c^2
    # However, because the largest side must be c, we also need to ensure that
    # a^2 + b^2 >= c^2
    if a**2 + b**2 > c**2:
        return True
    
    return False

print(right_angle_triangle(3, 4, 5), '(should be True)')
print(right_angle_triangle(1, 2, 3), '(should be False)')
print(right_angle_triangle(3, 3, 3), '(should be False)')
print(right_angle_triangle(3, 4, 6), '(should be False)')
print(right_angle_triangle(3, 4, 5), '(should be True)')
print(right_angle_triangle(6, 8, 10), '(should be True)')
print(right_angle_triangle(9, 12, 15), '(should be True)')
print(right_angle_triangle(7, 24, 25), '(should be True)')
","   # sort the sides in ascending order
    sides = sorted([a, b, c])
    
    # check if the Pythagorean theorem holds
    if sides[0]**2 + sides[1]**2 == sides[2]**2:
        return True
    else:
        return False

# test the function
print(right_angle_triangle(3, 4, 5)) # True
print(right_angle_triangle(1, 2, 3)) # False
",0.7833333333333333,uniform
158,"
def find_max(words):
    """"""Write a function that accepts a list of strings.
    The list contains different words. Return the word with maximum number
    of unique characters. If multiple strings have maximum number of unique
    characters, return the one which comes first in lexicographical order.

    find_max([""name"", ""of"", ""string""]) == ""string""
    find_max([""name"", ""enam"", ""game""]) == ""enam""
    find_max([""aaaaaaa"", ""bb"" ,""cc""]) == """"aaaaaaa""
    """"""
",HumanEval/158,"   max_word = """"
    max_unique_chars = 0

    for word in words:
        unique_chars = len(set(word))
        if unique_chars > max_unique_chars or (unique_chars == max_unique_chars and word < max_word):
            max_word = word
            max_unique_chars = unique_chars

    return max_word


print(find_max([""name"", ""of"", ""string""]))
print(find_max([""name"", ""enam"", ""game""]))
print(find_max([""aaaaaaa"", ""bb"", ""cc""]))


","
    max_word_len = 0
    max_word = ''
    for word in words:
        unique_chars = set(word)

        unique_char_count = len(unique_chars)
        if unique_char_count > max_word_len or (unique_char_count ==
        max_word_len and word < max_word):
            max_word_len = unique_char_count
            max_word = word
    return max_word


# Test
assert find_max([""name"", ""of"", ""string""]) == ""string""
assert find_max([""name"", ""enam"", ""game""]) == ""enam""
assert find_max([""aaaaaaa"", ""bb"" ,""cc""]) == """"aaaaaaa


","   max_unique_chars = 0
    max_word = """"
    for word in words:
        unique_chars = len(set(word))
        if unique_chars > max_unique_chars or (unique_chars == max_unique_chars and word < max_word):
            max_unique_chars = unique_chars
            max_word = word
    return max_word

print(find_max([""name"", ""of"", ""string""]))
print(find_max([""name"", ""enam"", ""game""]))
print(find_max([""aaaaaaa"", ""bb"", ""cc""]))
",0.72,uniform
